period,timestep,IDNPP-bioenergy-unspecified-ext-2023,IDNSM-bioenergy-unspecified-ext-2023,MYSSH-bioenergy-unspecified-ext-2023,PHLLU-bioenergy-unspecified-ext-2023,PHLMI-bioenergy-unspecified-ext-2023,PHLVI-bioenergy-unspecified-ext-2023,SGPXX-bioenergy-unspecified-ext-2023,THACE-bioenergy-unspecified-ext-2023,THANO-bioenergy-unspecified-ext-2023,THASO-bioenergy-unspecified-ext-2023,VNMCE-bioenergy-unspecified-ext-2023,VNMNO-bioenergy-unspecified-ext-2023,VNMSO-bioenergy-unspecified-ext-2023,BRNXX-combined-cycle-ext-2023,IDNJW-combined-cycle-ext-2023,IDNKA-combined-cycle-ext-2023,IDNNU-combined-cycle-ext-2023,IDNSL-combined-cycle-ext-2023,IDNSM-combined-cycle-ext-2023,MMRXX-combined-cycle-ext-2023,MYSPE-combined-cycle-ext-2023,MYSSH-combined-cycle-ext-2023,MYSSK-combined-cycle-ext-2023,PHLLU-combined-cycle-ext-2023,SGPXX-combined-cycle-ext-2023,THACE-combined-cycle-ext-2023,THANO-combined-cycle-ext-2023,THASO-combined-cycle-ext-2023,VNMNO-combined-cycle-ext-2023,VNMSO-combined-cycle-ext-2023,BRNXX-coal-subcritical-ext-2023,IDNJW-coal-subcritical-ext-2023,IDNKA-coal-subcritical-ext-2023,IDNNU-coal-subcritical-ext-2023,IDNPP-coal-subcritical-ext-2023,IDNSL-coal-subcritical-ext-2023,IDNSM-coal-subcritical-ext-2023,LAOXX-coal-subcritical-ext-2023,MMRXX-coal-subcritical-ext-2023,MYSPE-coal-subcritical-ext-2023,MYSSK-coal-subcritical-ext-2023,PHLLU-coal-subcritical-ext-2023,PHLMI-coal-subcritical-ext-2023,PHLVI-coal-subcritical-ext-2023,THACE-coal-subcritical-ext-2023,THANO-coal-subcritical-ext-2023,VNMCE-coal-subcritical-ext-2023,VNMNO-coal-subcritical-ext-2023,VNMSO-coal-subcritical-ext-2023,IDNJW-coal-supercritical-ext-2023,IDNML-coal-supercritical-ext-2023,PHLLU-coal-supercritical-ext-2023,THACE-coal-supercritical-ext-2023,VNMCE-coal-supercritical-ext-2023,VNMNO-coal-supercritical-ext-2023,VNMSO-coal-supercritical-ext-2023,IDNJW-coal-ultrasupercritical-ext-2023,MYSPE-coal-ultrasupercritical-ext-2023,IDNJW-oil-unspecified-ext-2023,IDNML-oil-unspecified-ext-2023,IDNNU-oil-unspecified-ext-2023,IDNPP-oil-unspecified-ext-2023,IDNSM-oil-unspecified-ext-2023,KHMXX-oil-unspecified-ext-2023,PHLLU-oil-unspecified-ext-2023,PHLMI-oil-unspecified-ext-2023,PHLVI-oil-unspecified-ext-2023,VNMCE-oil-unspecified-ext-2023,IDNJW-geothermal-unspecified-ext-2023,IDNNU-geothermal-unspecified-ext-2023,IDNSL-geothermal-unspecified-ext-2023,IDNSM-geothermal-unspecified-ext-2023,PHLLU-geothermal-unspecified-ext-2023,PHLMI-geothermal-unspecified-ext-2023,PHLVI-geothermal-unspecified-ext-2023,IDNJW-hydro-unspecified-ext-2023,IDNKA-hydro-unspecified-ext-2023,IDNNU-hydro-unspecified-ext-2023,IDNSL-hydro-unspecified-ext-2023,IDNSM-hydro-unspecified-ext-2023,KHMXX-hydro-unspecified-ext-2023,LAOXX-hydro-unspecified-ext-2023,MMRXX-hydro-unspecified-ext-2023,MYSPE-hydro-unspecified-ext-2023,MYSSH-hydro-unspecified-ext-2023,MYSSK-hydro-unspecified-ext-2023,PHLLU-hydro-unspecified-ext-2023,PHLMI-hydro-unspecified-ext-2023,PHLVI-hydro-unspecified-ext-2023,THACE-hydro-unspecified-ext-2023,THANO-hydro-unspecified-ext-2023,THASO-hydro-unspecified-ext-2023,VNMCE-hydro-unspecified-ext-2023,VNMNO-hydro-unspecified-ext-2023,VNMSO-hydro-unspecified-ext-2023,BRNXX-open-cycle-gas-turbine-ext-2023,IDNJW-open-cycle-gas-turbine-ext-2023,IDNKA-open-cycle-gas-turbine-ext-2023,IDNML-open-cycle-gas-turbine-ext-2023,IDNNU-open-cycle-gas-turbine-ext-2023,IDNPP-open-cycle-gas-turbine-ext-2023,IDNSL-open-cycle-gas-turbine-ext-2023,IDNSM-open-cycle-gas-turbine-ext-2023,MMRXX-open-cycle-gas-turbine-ext-2023,MYSPE-open-cycle-gas-turbine-ext-2023,MYSSK-open-cycle-gas-turbine-ext-2023,PHLLU-open-cycle-gas-turbine-ext-2023,SGPXX-open-cycle-gas-turbine-ext-2023,THACE-open-cycle-gas-turbine-ext-2023,THASO-open-cycle-gas-turbine-ext-2023,VNMSO-open-cycle-gas-turbine-ext-2023,BRNXX-photovoltaic-unspecified-ext-2023,IDNJW-photovoltaic-unspecified-ext-2023,IDNKA-photovoltaic-unspecified-ext-2023,IDNML-photovoltaic-unspecified-ext-2023,IDNNU-photovoltaic-unspecified-ext-2023,KHMXX-photovoltaic-unspecified-ext-2023,MMRXX-photovoltaic-unspecified-ext-2023,MYSPE-photovoltaic-unspecified-ext-2023,MYSSH-photovoltaic-unspecified-ext-2023,MYSSK-photovoltaic-unspecified-ext-2023,PHLLU-photovoltaic-unspecified-ext-2023,PHLMI-photovoltaic-unspecified-ext-2023,PHLVI-photovoltaic-unspecified-ext-2023,SGPXX-photovoltaic-unspecified-ext-2023,THACE-photovoltaic-unspecified-ext-2023,THANO-photovoltaic-unspecified-ext-2023,VNMCE-photovoltaic-unspecified-ext-2023,VNMNO-photovoltaic-unspecified-ext-2023,VNMSO-photovoltaic-unspecified-ext-2023,IDNJW-waste-ext-2023,IDNKA-waste-ext-2023,IDNML-waste-ext-2023,IDNNU-waste-ext-2023,IDNPP-waste-ext-2023,IDNSL-waste-ext-2023,IDNSM-waste-ext-2023,KHMXX-waste-ext-2023,SGPXX-waste-ext-2023,VNMNO-waste-ext-2023,VNMNO-wind-offshore-unspecified-ext-2023,VNMSO-wind-offshore-unspecified-ext-2023,IDNSL-wind-onshore-ext-2023,PHLLU-wind-onshore-ext-2023,PHLVI-wind-onshore-ext-2023,THANO-wind-onshore-ext-2023,THASO-wind-onshore-ext-2023,VNMCE-wind-onshore-ext-2023,VNMNO-wind-onshore-ext-2023,VNMSO-wind-onshore-ext-2023
2023,2023-07-26,73.857697975,1840.0,12.0,98.50195681975015,14.625890574999971,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.264188536,0.0,0.0,548.8577340999999,0.0,0.0,0.0,0.0,0.0,161.730222067,0.0,537.508071775,376.98391915,0.0,283.46216210000006,0.0,0.0,0.0,3036.7123837130002,68.04184434400008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.566267598101,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,490.7975365333,5162.3507696393,584.5931072003,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3068.331586705557,3787.83873062,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,82.15,0.0,78.49311835,1.225,22.0916666667,58.6666666667,264.916666667,0.0,0.0,145.066666667,9.9,46.625,4.9,117.7125,136.104166667,873.133333333,65.25,750.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,108.07,22.26625,6.825,0.0,0.0,0.0,0.0,0.0
2023,2023-07-27,74.1343185667,1840.0,12.0,131.6560645439502,30.268957024999963,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.023773968,0.0,0.0,618.9793198466699,0.0,0.0,0.0,0.0,0.0,167.51865261633301,0.0,539.534693767,378.401049933,0.0,263.14077506700005,0.0,0.0,0.0,2983.1423084030002,60.12691767700005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.6138985530006,2.787100066700006,0.0,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,487.8989303333,5412.419082892927,602.110707833,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3172.0144137700104,3818.9730109132997,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104166666667,80.6,0.0,76.0,1.25,31.1291666667,51.2,246.854166667,0.0,0.0,149.6,7.875,46.625,7.23333333333,87.6,104.25,810.766666667,60.4166666667,750.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,130.710833333,41.5320833333,15.3375,0.0,0.0,0.0,0.0,0.0
2023,2023-07-28,76.0706627083,1840.0,12.0,145.0,51.0,80.81290078329994,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.174789767,0.0,0.0,680.36061726667,0.0,0.0,0.0,0.0,0.0,172.23532306633302,0.0,553.721047708,388.42096541700005,0.0,332.14939916670005,0.0,0.0,0.0,2901.5634475199995,49.782467447000045,0.0,2.4354121830000395,0.0,0.0,0.0,0.0,0.0,0.0,2612.0973153161003,14.844972083299993,36.32757466299972,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,501.8822820833,5752.4447048,639.8017102079999,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3443.543773621042,4000.6629730167,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116666666667,80.6,0.0,66.0,1.325,40.1666666667,51.2,234.8125,0.0,0.0,131.466666667,9.675,38.8541666667,5.13333333333,104.025,107.145833333,763.991666667,62.8333333333,812.825,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,77.9383333333,51.63875,22.6125,170.71255304766873,0.669166666667,0.0,0.0,0.0
2023,2023-07-29,76.9005244833,1840.0,12.0,145.0,51.0,78.88374276669992,278.0,54.84280384083195,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.706438906,0.0,0.0,678.96061726667,0.0,0.0,0.0,0.0,0.0,172.176989733,0.0,559.800913683,392.79735776700005,0.0,283.389404733,0.0,0.0,0.0,2866.195333717,44.543999694000036,0.0,15.828478633000032,0.0,0.0,0.0,0.0,0.0,0.0,2712.5902082005005,0.0,85.69984066300003,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,497.9795092167,5755.6669296,644.5193108417,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3416.1629316973203,4015.1629730167,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,80.6,0.0,81.7269172333,1.275,50.2083333333,56.5333333333,222.770833333,0.0,0.0,117.866666667,9.9,45.0708333333,6.53333333333,117.7125,101.354166667,748.4,48.3333333333,854.508333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,133.656666667,70.58875,29.1375,247.170833333,8.27333333333,0.0,0.0,0.0
2023,2023-07-30,77.4537656667,1840.0,12.0,145.0,51.0,111.46917240829998,278.0,225.6260978776154,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.144269862,0.0,0.0,737.7752480300001,0.0,0.0,0.0,0.0,0.0,176.947826849667,0.0,563.854157667,395.65661933300004,0.0,227.091630667,0.0,0.0,0.0,2948.1748684329996,54.26745940300009,0.0,37.380578308000054,0.0,0.0,0.0,0.0,0.0,0.0,2782.685470130001,0.0,172.31657299699964,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,718.1197894499999,5756.741004533,670.8781111579999,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3565.161,4161.097022233543,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,77.5,0.0,82.3148806667,1.3,33.1375,35.2,228.791666667,0.0,0.0,113.333333333,8.775,43.5166666667,7.0,98.55,63.7083333333,498.933333333,48.3333333333,750.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,194.593333333,70.58875,14.325,197.508333333,14.5391666667,0.0,0.0,0.0
2023,2023-07-31,77.177145075,1840.0,12.0,145.0,51.0,104.96291231669989,278.0,206.68032574836843,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.469413208,0.0,0.0,709.5613380633299,0.0,0.0,0.0,0.0,0.0,174.875139983333,0.0,561.8275356749999,394.18948855,0.0,297.1555177,0.0,0.0,0.0,2790.215839097,38.14455414600002,0.0,23.292834116999984,0.0,0.0,0.0,0.0,0.0,0.0,2742.987839175101,0.0,88.42642933629986,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,350.4,3.6,0.84,107.76,195.96,720.6017326667,5753.518779733,653.4320443337,506.325,15.75,724.92,1024.232,454.86,20.7,503.426,1259.032,64.8,3565.161,4328.528907535777,1297.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104166666667,83.7,0.0,82.02089895,1.325,29.1208333333,50.1333333333,240.833333333,0.0,0.0,145.066666667,6.975,40.4083333333,8.86666666667,79.3875,69.5,545.708333333,64.0416666667,500.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,122.21,58.9029166667,11.325,154.695833333,15.1475,0.0,0.0,0.0
2023,2023-08-01,75.2408009333,1840.0,12.0,145.0,51.0,88.38581312500003,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0699571,0.0,0.0,643.9265631466701,0.0,0.0,0.0,0.0,0.0,169.545506150333,0.0,324.27118173299993,384.006573067,0.0,291.5223936,0.0,0.0,0.0,2511.594029307,0.0,0.0,33.93937895799996,0.0,0.0,0.0,0.0,0.0,0.0,2467.9683324120006,0.0,82.65385832969991,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,516.8308882833,5723.651665563355,631.8841095752999,697.08,26.4,981.360064739,981.97,415.872,19.6,503.426,1259.032,82.62,3499.2474402122784,3926.59346545,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179166666667,83.7,0.0,79.9630269333,1.35,19.0791666667,49.0666666667,222.770833333,0.0,0.0,131.466666667,10.35,46.625,8.63333333333,84.8625,124.520833333,623.666666667,58.0,771.141666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,103.525,20.2133333333,2.9625,0.0,0.0,0.0,0.0,0.0
2023,2023-08-02,74.1343185667,1840.0,12.0,141.49322358499984,51.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.77478585200004,0.0,0.0,553.81121159667,0.0,0.0,0.0,0.0,0.0,162.23485211666699,0.0,316.164693767,378.23804993299996,0.0,310.35627506670005,0.0,0.0,0.0,2566.1400002169994,0.0,0.0,0.7942128329999036,0.0,0.0,0.0,0.0,0.0,0.0,2335.527808553001,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,478.7475365333,5181.10421419173,596.3264405337001,697.08,26.4,979.403886404,981.97,415.872,19.6,503.426,1259.032,82.62,3557.2244515391653,3784.3549237967,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,82.15,0.0,78.7871000667,1.35,34.1416666667,46.9333333333,150.520833333,0.0,0.0,149.6,9.45,60.6125,6.53333333333,98.55,118.729166667,639.258333333,55.5833333333,479.358333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,75.4133333333,0.0,0.2625,0.0,0.0,0.0,0.0,0.0
2023,2023-08-03,74.68755975,1840.0,12.0,145.0,51.0,71.89413492499989,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.64729196300004,0.0,0.0,567.6848332466701,0.0,0.0,0.0,0.0,0.0,163.26494555033298,0.0,320.2179377499999,381.1473115,0.0,334.4376676667,0.0,0.0,0.0,2534.2930867799996,0.0,0.0,18.481957024999986,0.0,0.0,0.0,0.0,0.0,0.0,2402.5230704825008,0.0,61.63750366670001,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,684.35587355,5401.926149863574,598.5313076753,697.08,26.4,979.21132439,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,3822.2114347878974,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154166666667,82.15,0.0,79.3750635,1.325,33.1375,52.2666666667,180.625,0.0,0.0,99.7333333333,7.65,51.2875,5.83333333333,90.3375,92.6666666667,436.566666667,58.0,500.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,55.9708333333,0.0,0.375,0.0,0.0,0.0,0.0,0.0
2023,2023-08-04,75.7940421167,1840.0,12.0,145.0,51.0,107.90873411669997,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.575613647,0.0,0.0,653.7800406333299,0.0,0.0,0.0,0.0,0.0,170.1751362,0.0,328.32442571699994,386.89083463299994,0.0,364.67295286670003,0.0,0.0,0.0,2613.7012507869995,0.0,0.0,40.97341218299999,0.0,0.0,0.0,0.0,0.0,0.0,2536.5135943415007,10.550990366700006,101.35665799669982,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,568.4929406345254,5750.296554933,642.3144437,697.08,26.4,986.654877606,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,3985.3782192332997,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,82.15,0.0,70.0,1.35,36.15,51.2,168.583333333,0.0,0.0,149.6,10.125,31.0833333333,5.36666666667,104.025,81.0833333333,545.708333333,38.6666666667,750.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,35.0133333333,10.7383333333,4.3875,122.80966786906902,28.7133333333,0.0,0.0,0.0
2023,2023-08-05,76.6239038917,1840.0,12.0,145.0,51.0,100.93582465829991,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.09318856600004,0.0,0.0,692.36757225,0.0,0.0,0.0,0.0,0.0,173.3070831666667,0.0,334.404291692,391.19222698299995,0.0,294.53462509999997,0.0,0.0,0.0,2632.16925027,0.0,0.0,52.54680089200002,0.0,0.0,0.0,0.0,0.0,0.0,2635.4564872356004,15.432935516699999,101.02396300329997,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,700.9920092167,5752.4447048,659.4526441749999,697.08,26.4,998.009142316,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,4049.3634659422582,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958333333333,83.7,0.0,66.0,1.375,47.1958333333,41.6,252.875,0.0,0.0,136.0,9.9,38.8541666667,6.3,95.8125,115.833333333,452.158333333,41.0833333333,708.616666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,112.11,70.2729166667,12.6,238.08568243769196,37.8991666667,0.0,0.0,0.0
2023,2023-08-06,77.4537656667,1840.0,12.0,145.0,51.0,115.819169525,278.0,64.67828688101963,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.431487795,0.0,0.0,715.2148155500001,0.0,0.0,0.0,0.0,0.0,175.396436699667,0.0,340.484157667,395.543619333,0.0,353.92879733330005,0.0,0.0,0.0,2608.316973487,0.0,0.0,71.60422282500002,0.0,0.0,0.0,0.0,0.0,0.0,2737.4993801300006,0.0,181.00073433369948,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,719.6545128999999,5753.518779733,657.39084465,697.08,26.4,1000.030459545,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,4181.0132843282145,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108333333333,82.15,0.0,82.3148806667,1.35,33.1375,51.2,295.020833333,0.0,0.0,126.933333333,9.0,37.3,9.8,114.975,124.520833333,514.525,56.7916666667,541.883333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,59.6741666667,72.3258333333,13.6875,227.7625,51.2216666667,0.0,0.0,0.0
2023,2023-08-07,77.177145075,1840.0,12.0,145.0,51.0,99.70041231669995,278.0,68.5019932741393,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.71293090300003,0.0,0.0,692.6009055833299,0.0,0.0,0.0,0.0,0.0,173.22374983333302,0.0,338.4575356749999,394.10148854999994,0.0,371.47268436670004,0.0,0.0,0.0,2593.612062396999,0.0,0.0,64.08083411700005,0.0,0.0,0.0,0.0,0.0,0.0,2705.5517491750998,0.0,54.665096003999906,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,736.1947894499999,5751.370629867,654.8781111579999,697.08,26.4,994.414089939,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,4129.009097030585,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179166666667,80.6,0.0,82.02089895,1.35,15.0625,51.2,258.895833333,0.0,0.0,154.133333333,5.175,49.7333333333,6.06666666667,79.3875,81.0833333333,514.525,37.4583333333,479.358333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,39.8108333333,125.859583333,8.3625,260.870833333,20.5616666667,0.0,0.0,0.0
2023,2023-08-08,75.517421525,1840.0,12.0,145.0,51.0,69.23164645830002,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.88465953900004,0.0,0.0,637.80641898333,0.0,0.0,0.0,0.0,0.0,168.999209433,0.0,326.297803725,385.49870384999997,0.0,367.2351732333001,0.0,0.0,0.0,2753.4801907029996,0.0,0.0,37.76437895800001,0.0,0.0,0.0,0.0,0.0,0.0,2503.0159633866006,0.0,32.363024996700005,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,710.3322784000001,5740.629880533,633.3301763997,697.08,26.4,1006.756364018,981.97,415.872,19.6,503.426,1259.032,82.62,3599.607,4089.2623528704385,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,82.15,0.0,80.25700865,1.3,27.1125,50.1333333333,210.729166667,0.0,0.0,108.8,6.525,66.8291666667,8.16666666667,52.0125,69.5,405.383333333,54.375,541.883333333,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,30.1316666667,93.1708333333,1.9125,40.765027527127586,24.8808333333,0.0,0.0,0.0
2023,2023-08-09,74.1343185667,1840.0,12.0,106.07904015344911,51.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.42341147499997,0.0,0.0,578.29178823,0.0,0.0,0.0,0.0,0.0,164.35753898299998,0.0,316.164693767,378.313049933,0.0,287.71544173330005,0.0,0.0,0.0,2759.7064682599994,0.0,0.0,7.113890574999971,0.0,0.0,0.0,0.0,0.0,0.0,2335.527808553001,4.787100066700006,0.0,0.0,0.0,0.0,0.0,1900.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,6.0,120.0,971.0,720.0,113.0,778.0,376.68,3.87,0.903,115.842,210.657,484.7725365333,5249.151739985511,587.7931072003,697.08,26.4,1012.101162928,981.97,415.872,19.6,503.426,1259.032,82.62,3373.5019199627936,3722.2275563867,1301.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,82.15,0.0,74.0,1.275,28.1166666667,55.4666666667,252.875,0.0,0.0,122.4,5.4,59.0583333333,8.4,84.8625,63.7083333333,483.341666667,51.9583333333,708.616666667,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,98.0541666667,70.58875,4.8,0.0,0.0,0.0,0.0,0.0
