timestep,IDNKA-hydro-unspecified-ext-2030,IDNKA-photovoltaic-unspecified-ext-2030,IDNKA-wind-offshore-unspecified-ext-2030,IDNKA-wind-onshore-ext-2030,MYSPE-hydro-unspecified-ext-2030,MYSPE-photovoltaic-unspecified-ext-2030,MYSPE-wind-offshore-unspecified-ext-2030,MYSPE-wind-onshore-ext-2030,MYSSH-hydro-unspecified-ext-2030,MYSSH-photovoltaic-unspecified-ext-2030,MYSSH-wind-offshore-unspecified-ext-2030,MYSSH-wind-onshore-ext-2030,MYSSK-hydro-unspecified-ext-2030,MYSSK-photovoltaic-unspecified-ext-2030,MYSSK-wind-offshore-unspecified-ext-2030,MYSSK-wind-onshore-ext-2030,SGPXX-hydro-unspecified-ext-2030,SGPXX-photovoltaic-unspecified-ext-2030,SGPXX-solar-batam-ext-2030,SGPXX-wind-offshore-unspecified-ext-2030,SGPXX-wind-onshore-ext-2030,THACE-hydro-unspecified-ext-2030,THACE-photovoltaic-unspecified-ext-2030,THACE-wind-offshore-unspecified-ext-2030,THACE-wind-onshore-ext-2030,THANO-hydro-unspecified-ext-2030,THANO-photovoltaic-unspecified-ext-2030,THANO-wind-offshore-unspecified-ext-2030,THANO-wind-onshore-ext-2030,THASO-hydro-unspecified-ext-2030,THASO-photovoltaic-unspecified-ext-2030,THASO-wind-offshore-unspecified-ext-2030,THASO-wind-onshore-ext-2030
24/08/2030 03:00,0.232,0.7,0.341,0.23,0.196,0.427,0.092,0.05,0.76,0.6,0.09,0.05,0.76,0.705,0.002,0,0.545,0.34,0.97,0.078,0.046,0.42,0.5,0.082,0.04,0.42,0.4,0,0.13,0.23,0.5,0.128,0.06
24/08/2030 04:00,0.232,0.7,0.271,0.18,0.219,0.582,0.118,0.06,0.76,0.6,0.054,0.03,0.76,0.822,0,0,0.545,0.453,0.97,0.098,0.057,0.42,0.5,0.02,0.01,0.42,0.4,0,0.1,0.23,0.6,0.156,0.08
24/08/2030 05:00,0.232,0.6,0.243,0.16,0.197,0.613,0.136,0.07,0.76,0.5,0.024,0.01,0.76,0.705,0,0,0.545,0.453,0.97,0.114,0.069,0.42,0.5,0.01,0.01,0.42,0.4,0,0.09,0.23,0.6,0.156,0.08
24/08/2030 06:00,0.232,0.6,0.228,0.15,0.276,0.553,0.178,0.09,0.76,0.4,0.01,0.01,0.76,0.705,0,0,0.545,0.453,0.97,0.118,0.069,0.42,0.4,0.022,0.01,0.42,0.3,0,0.09,0.23,0.5,0.122,0.06
24/08/2030 07:00,0.232,0.5,0.192,0.13,0.361,0.496,0.208,0.1,0.76,0.3,0.02,0.01,0.76,0.47,0,0,0.545,0.34,0.97,0.128,0.069,0.42,0.3,0.046,0.02,0.42,0.3,0,0.08,0.23,0.4,0.09,0.05
24/08/2030 08:00,0.232,0.3,0.175,0.12,0.486,0.403,0.204,0.1,0.76,0.2,0.022,0.01,0.76,0.235,0.01,0.01,0.545,0.226,0.97,0.144,0.08,0.42,0.2,0.07,0.04,0.42,0.2,0,0.08,0.23,0.3,0.064,0.03
24/08/2030 09:00,0.232,0.1,0.189,0.13,0.301,0.235,0.246,0.12,0.76,0,0.046,0.02,0.76,0.117,0.048,0.02,0.545,0.113,0.97,0.18,0.103,0.42,0.2,0.074,0.04,0.42,0.1,0,0.07,0.23,0.2,0.05,0.03
24/08/2030 10:00,0.232,0,0.344,0.23,0.191,0.088,0.31,0.16,0.76,0,0.23,0.12,0.76,0,0.282,0.14,0.545,0,0.97,0.228,0.126,0.42,0.1,0.072,0.04,0.42,0,0,0.08,0.23,0.1,0.046,0.02
24/08/2030 11:00,0.232,0,0.5,0.33,0.343,0.006,0.4,0.2,0.76,0,0.346,0.17,0.76,0,0.608,0.3,0.545,0,0.716,0.306,0.171,0.42,0,0.082,0.04,0.42,0,0,0.08,0.23,0,0.072,0.04
24/08/2030 12:00,0.232,0,0.386,0.26,0.564,0,0.432,0.22,0.76,0,0.342,0.17,0.76,0,0.582,0.29,0.545,0,0,0.35,0.206,0.42,0,0.152,0.08,0.42,0,0,0.08,0.23,0,0.122,0.06
24/08/2030 13:00,0.232,0,0.259,0.17,0.504,0,0.418,0.21,0.76,0,0.384,0.19,0.76,0,0.52,0.26,0.545,0,0.117,0.372,0.217,0.42,0,0.314,0.16,0.42,0,0,0.08,0.23,0,0.168,0.08
24/08/2030 14:00,0.232,0,0.248,0.17,0.376,0,0.402,0.2,0.76,0,0.424,0.21,0.76,0,0.348,0.17,0.545,0,0.448,0.394,0.229,0.42,0,0.534,0.27,0.42,0,0,0.07,0.23,0,0.21,0.11
24/08/2030 15:00,0.232,0,0.214,0.14,0.361,0,0.376,0.19,0.76,0,0.344,0.17,0.76,0,0.072,0.04,0.545,0,0.814,0.412,0.24,0.42,0,0.724,0.36,0.42,0,0,0.08,0.23,0,0.222,0.11
24/08/2030 16:00,0.232,0,0.223,0.15,0.258,0,0.372,0.19,0.76,0,0.29,0.15,0.76,0,0.02,0.01,0.545,0,0.97,0.446,0.251,0.42,0,0.764,0.38,0.42,0,0,0.12,0.23,0,0.222,0.11
24/08/2030 17:00,0.232,0,0.243,0.16,0.173,0,0.402,0.2,0.76,0,0.246,0.12,0.76,0,0.128,0.06,0.545,0,0.97,0.478,0.274,0.42,0,0.724,0.36,0.42,0,0,0.14,0.23,0,0.21,0.11
24/08/2030 18:00,0.232,0,0.248,0.17,0.173,0,0.436,0.22,0.76,0,0.164,0.08,0.76,0,0.176,0.09,0.545,0,0.97,0.508,0.286,0.42,0,0.686,0.34,0.42,0,0,0.15,0.23,0,0.188,0.09
24/08/2030 19:00,0.232,0,0.338,0.23,0.173,0,0.44,0.22,0.76,0,0.082,0.04,0.76,0,0.044,0.02,0.545,0,0.661,0.512,0.297,0.42,0,0.636,0.32,0.42,0,0,0.17,0.23,0,0.172,0.09
24/08/2030 20:00,0.232,0,0.431,0.29,0.173,0,0.438,0.22,0.76,0,0.05,0.03,0.76,0,0.07,0.04,0.545,0,0.232,0.502,0.286,0.42,0,0.646,0.32,0.42,0,0,0.19,0.23,0,0.168,0.08
24/08/2030 21:00,0.232,0,0.5,0.36,0.173,0,0.46,0.23,0.76,0,0.014,0.01,0.76,0,0.158,0.08,0.545,0,0.426,0.504,0.286,0.42,0,0.604,0.3,0.42,0,0,0.21,0.23,0,0.164,0.08
24/08/2030 22:00,0.232,0,0.5,0.4,0.173,0,0.478,0.24,0.76,0,0.002,0,0.76,0,0.168,0.08,0.545,0,0.802,0.518,0.297,0.42,0,0.532,0.27,0.42,0,0,0.22,0.23,0,0.17,0.09
24/08/2030 23:00,0.232,0.2,0.158,0.11,0.145,0.006,0.492,0.25,0.76,0.1,0,0,0.76,0,0.158,0.08,0.545,0,0.97,0.536,0.309,0.42,0,0.446,0.22,0.42,0,0,0.21,0.23,0,0.178,0.09
25/08/2030 00:00,0.232,0.4,0.124,0.08,0.18,0.173,0.348,0.17,0.76,0.3,0.016,0.01,0.76,0.117,0.062,0.03,0.545,0.113,0.97,0.498,0.286,0.42,0.1,0.234,0.12,0.42,0.1,0,0.18,0.23,0.1,0.13,0.07
25/08/2030 01:00,0.232,0.5,0.116,0.08,0.234,0.403,0.354,0.18,0.76,0.3,0.05,0.03,0.76,0.117,0.02,0.01,0.545,0.113,0.97,0.464,0.263,0.42,0.2,0.236,0.12,0.42,0.2,0,0.17,0.23,0.1,0.102,0.05
25/08/2030 02:00,0.232,0.6,0.054,0.04,0.256,0.526,0.414,0.21,0.76,0.4,0.07,0.04,0.76,0.235,0.028,0.01,0.545,0.226,0.97,0.618,0.354,0.42,0.2,0.328,0.16,0.42,0.2,0,0.15,0.23,0.2,0.178,0.09
25/08/2030 03:00,0.232,0.7,0.025,0.02,0.255,0.577,0.51,0.26,0.76,0.4,0.094,0.05,0.76,0.235,0.09,0.05,0.545,0.226,0.97,0.738,0.423,0.42,0.3,0.284,0.14,0.42,0.3,0,0.14,0.23,0.3,0.196,0.1
25/08/2030 04:00,0.232,0.7,0.02,0.01,0.27,0.557,0.576,0.29,0.76,0.4,0.084,0.04,0.76,0.352,0.108,0.05,0.545,0.226,0.97,0.826,0.469,0.42,0.4,0.144,0.07,0.42,0.3,0,0.12,0.23,0.3,0.202,0.1
25/08/2030 05:00,0.232,0.7,0.037,0.02,0.266,0.65,0.602,0.3,0.76,0.4,0.07,0.04,0.76,0.352,0.114,0.06,0.545,0.34,0.97,0.864,0.491,0.42,0.3,0.084,0.04,0.42,0.2,0,0.1,0.23,0.3,0.218,0.11
25/08/2030 06:00,0.232,0.6,0.073,0.05,0.274,0.645,0.556,0.28,0.76,0.4,0.064,0.03,0.76,0.352,0.076,0.04,0.545,0.34,0.97,0.84,0.48,0.42,0.3,0.084,0.04,0.42,0.2,0,0.09,0.23,0.3,0.198,0.1
25/08/2030 07:00,0.232,0.4,0.099,0.07,0.276,0.546,0.48,0.24,0.76,0.3,0.034,0.02,0.76,0.235,0.028,0.01,0.545,0.226,0.97,0.726,0.411,0.42,0.2,0.108,0.05,0.42,0.1,0,0.09,0.23,0.2,0.152,0.08
25/08/2030 08:00,0.232,0.3,0.068,0.05,0.417,0.368,0.374,0.19,0.76,0.2,0.002,0,0.76,0.235,0.002,0,0.545,0.226,0.97,0.634,0.366,0.42,0.2,0.174,0.09,0.42,0.1,0,0.1,0.23,0.1,0.098,0.05
25/08/2030 09:00,0.232,0.1,0.141,0.09,0.306,0.13,0.26,0.13,0.76,0,0.004,0,0.76,0.117,0,0,0.545,0.113,0.97,0.6,0.343,0.42,0.1,0.274,0.14,0.42,0.1,0,0.1,0.23,0.1,0.104,0.05
25/08/2030 10:00,0.232,0,0.321,0.21,0.249,0.036,0.212,0.11,0.76,0,0.038,0.02,0.76,0,0,0,0.545,0,0.97,0.61,0.354,0.42,0,0.328,0.16,0.42,0,0,0.11,0.23,0,0.148,0.07
25/08/2030 11:00,0.232,0,0.378,0.25,0.387,0.002,0.258,0.13,0.76,0,0.098,0.05,0.76,0,0,0,0.545,0,0.97,0.652,0.377,0.42,0,0.45,0.23,0.42,0,0,0.11,0.23,0,0.226,0.11
25/08/2030 12:00,0.232,0,0.5,0.41,0.484,0,0.264,0.13,0.76,0,0.126,0.06,0.76,0,0,0,0.545,0,0.97,0.67,0.389,0.42,0,0.574,0.29,0.42,0,0,0.12,0.23,0,0.32,0.16
25/08/2030 13:00,0.232,0,0.5,0.47,0.395,0,0.278,0.14,0.76,0,0.14,0.07,0.76,0,0.004,0,0.545,0,0.97,0.656,0.377,0.42,0,0.588,0.29,0.42,0,0,0.18,0.23,0,0.344,0.17
25/08/2030 14:00,0.232,0,0.5,0.43,0.213,0,0.29,0.15,0.76,0,0.13,0.07,0.76,0,0.018,0.01,0.545,0,0.97,0.656,0.377,0.42,0,0.578,0.29,0.42,0,0,0.24,0.23,0,0.418,0.21
25/08/2030 15:00,0.232,0,0.5,0.35,0.151,0,0.252,0.13,0.76,0,0.048,0.02,0.76,0,0.028,0.01,0.545,0,0.97,0.626,0.354,0.42,0,0.594,0.3,0.42,0,0,0.27,0.23,0,0.444,0.22
25/08/2030 16:00,0.232,0,0.462,0.31,0.149,0,0.216,0.11,0.76,0,0.006,0,0.76,0,0.026,0.01,0.545,0,0.97,0.57,0.331,0.42,0,0.64,0.32,0.42,0,0,0.27,0.23,0,0.454,0.23
25/08/2030 17:00,0.232,0,0.479,0.32,0.185,0,0.192,0.1,0.76,0,0,0,0.76,0,0.036,0.02,0.545,0,0.97,0.518,0.297,0.42,0,0.668,0.33,0.42,0,0,0.25,0.23,0,0.416,0.21
25/08/2030 18:00,0.232,0,0.5,0.34,0.184,0,0.184,0.09,0.76,0,0,0,0.76,0,0.054,0.03,0.545,0,0.658,0.49,0.286,0.42,0,0.656,0.33,0.42,0,0,0.27,0.23,0,0.398,0.2
25/08/2030 19:00,0.232,0,0.5,0.44,0.168,0,0.17,0.09,0.76,0,0,0,0.76,0,0.052,0.03,0.545,0,0,0.46,0.263,0.42,0,0.65,0.33,0.42,0,0,0.28,0.23,0,0.402,0.2
25/08/2030 20:00,0.232,0,0.5,0.41,0.177,0,0.17,0.09,0.76,0,0.002,0,0.76,0,0.04,0.02,0.545,0,0,0.418,0.24,0.42,0,0.616,0.31,0.42,0,0,0.26,0.23,0,0.352,0.18
25/08/2030 21:00,0.232,0,0.5,0.4,0.152,0,0.224,0.11,0.76,0,0.012,0.01,0.76,0,0.026,0.01,0.545,0,0,0.404,0.229,0.42,0,0.582,0.29,0.42,0,0,0.26,0.23,0,0.39,0.2
25/08/2030 22:00,0.232,0,0.5,0.36,0.184,0,0.292,0.15,0.76,0,0.02,0.01,0.76,0,0.016,0.01,0.545,0,0,0.406,0.229,0.42,0,0.582,0.29,0.42,0,0,0.27,0.23,0,0.424,0.21
25/08/2030 23:00,0.232,0.2,0.386,0.26,0.154,0.011,0.352,0.18,0.76,0.1,0.008,0,0.76,0.117,0.016,0.01,0.545,0,0.705,0.41,0.24,0.42,0,0.54,0.27,0.42,0,0,0.28,0.23,0,0.466,0.23
26/08/2030 00:00,0.232,0.3,0.479,0.32,0.156,0.202,0.334,0.17,0.76,0.3,0,0,0.76,0.235,0,0,0.545,0.113,0.97,0.374,0.217,0.42,0.1,0.308,0.15,0.42,0.1,0,0.3,0.23,0.1,0.322,0.16
26/08/2030 01:00,0.232,0.5,0.5,0.57,0.178,0.392,0.39,0.2,0.76,0.5,0,0,0.76,0.352,0,0,0.545,0.226,0.97,0.4,0.229,0.42,0.2,0.336,0.17,0.42,0.3,0,0.37,0.23,0.2,0.268,0.13
26/08/2030 02:00,0.232,0.6,0.5,0.56,0.171,0.516,0.424,0.21,0.76,0.5,0.002,0,0.76,0.47,0.004,0,0.545,0.34,0.97,0.374,0.217,0.42,0.4,0.358,0.18,0.42,0.4,0,0.4,0.23,0.3,0.382,0.19
26/08/2030 03:00,0.232,0.7,0.5,0.49,0.203,0.507,0.376,0.19,0.76,0.6,0.012,0.01,0.76,0.47,0.016,0.01,0.545,0.453,0.97,0.286,0.16,0.42,0.5,0.354,0.18,0.42,0.4,0,0.39,0.23,0.3,0.474,0.24
26/08/2030 04:00,0.232,0.7,0.499,0.33,0.228,0.412,0.302,0.15,0.76,0.5,0.024,0.01,0.76,0.587,0.028,0.01,0.545,0.453,0.97,0.18,0.103,0.42,0.5,0.454,0.23,0.42,0.4,0,0.38,0.23,0.3,0.442,0.22
26/08/2030 05:00,0.232,0.7,0.415,0.28,0.213,0.458,0.236,0.12,0.76,0.4,0.026,0.01,0.76,0.587,0.034,0.02,0.545,0.453,0.97,0.112,0.069,0.42,0.4,0.682,0.34,0.42,0.4,0,0.37,0.23,0.3,0.32,0.16
26/08/2030 06:00,0.232,0.6,0.392,0.26,0.257,0.367,0.188,0.09,0.76,0.3,0.016,0.01,0.76,0.587,0.04,0.02,0.545,0.34,0.97,0.082,0.046,0.42,0.4,0.944,0.47,0.42,0.4,0,0.35,0.23,0.2,0.194,0.1
26/08/2030 07:00,0.232,0.5,0.381,0.25,0.21,0.287,0.146,0.07,0.76,0.3,0.01,0.01,0.76,0.47,0.076,0.04,0.545,0.226,0.97,0.076,0.046,0.42,0.3,1,0.57,0.42,0.3,0,0.31,0.23,0.2,0.176,0.09
26/08/2030 08:00,0.232,0.3,0.358,0.24,0.195,0.254,0.11,0.06,0.76,0.1,0.002,0,0.76,0.235,0.09,0.05,0.545,0.226,0.97,0.074,0.046,0.42,0.2,1,0.58,0.42,0.2,0,0.25,0.23,0.1,0.208,0.1
26/08/2030 09:00,0.232,0.1,0.429,0.29,0.192,0.232,0.108,0.05,0.76,0,0.002,0,0.76,0.117,0.134,0.07,0.545,0.113,0.97,0.082,0.046,0.42,0.1,1,0.51,0.42,0.1,0,0.19,0.23,0.1,0.31,0.16
26/08/2030 10:00,0.232,0,0.5,0.36,0.195,0.075,0.11,0.06,0.76,0,0.046,0.02,0.76,0,0.35,0.18,0.545,0,0.97,0.076,0.046,0.42,0,0.954,0.48,0.42,0,0,0.18,0.23,0,0.508,0.25
26/08/2030 11:00,0.232,0,0.429,0.29,0.258,0.001,0.098,0.05,0.76,0,0.148,0.07,0.76,0,0.498,0.25,0.545,0,0.97,0.076,0.046,0.42,0,0.968,0.48,0.42,0,0,0.22,0.23,0,0.758,0.38
26/08/2030 12:00,0.232,0,0.384,0.26,0.272,0,0.086,0.04,0.76,0,0.224,0.11,0.76,0,0.508,0.25,0.545,0,0.97,0.082,0.046,0.42,0,0.822,0.41,0.42,0,0,0.26,0.23,0,0.758,0.38
26/08/2030 13:00,0.232,0,0.381,0.25,0.265,0,0.102,0.05,0.76,0,0.242,0.12,0.76,0,0.65,0.33,0.545,0,0.97,0.098,0.057,0.42,0,0.626,0.31,0.42,0,0,0.29,0.23,0,0.748,0.37
26/08/2030 14:00,0.232,0,0.307,0.2,0.298,0,0.14,0.07,0.76,0,0.234,0.12,0.76,0,0.652,0.33,0.545,0,0.97,0.122,0.069,0.42,0,0.45,0.23,0.42,0,0,0.28,0.23,0,0.688,0.34
26/08/2030 15:00,0.232,0,0.288,0.19,0.293,0,0.156,0.08,0.76,0,0.148,0.07,0.76,0,0.498,0.25,0.545,0,0.97,0.138,0.08,0.42,0,0.358,0.18,0.42,0,0,0.27,0.23,0,0.544,0.27
26/08/2030 16:00,0.232,0,0.31,0.21,0.195,0,0.158,0.08,0.76,0,0.086,0.04,0.76,0,0.512,0.26,0.545,0,0.97,0.154,0.091,0.42,0,0.406,0.2,0.42,0,0,0.24,0.23,0,0.318,0.16
26/08/2030 17:00,0.232,0,0.336,0.22,0.197,0,0.17,0.09,0.76,0,0.116,0.06,0.76,0,0.424,0.21,0.545,0,0.97,0.166,0.091,0.42,0,0.542,0.27,0.42,0,0,0.23,0.23,0,0.146,0.07
26/08/2030 18:00,0.232,0,0.44,0.29,0.195,0,0.176,0.09,0.76,0,0.242,0.12,0.76,0,0.366,0.18,0.545,0,0.658,0.176,0.103,0.42,0,0.61,0.31,0.42,0,0,0.23,0.23,0,0.224,0.11
26/08/2030 19:00,0.232,0,0.5,0.37,0.167,0,0.16,0.08,0.76,0,0.294,0.15,0.76,0,0.392,0.2,0.545,0,0,0.194,0.114,0.42,0,0.582,0.29,0.42,0,0,0.25,0.23,0,0.226,0.11
26/08/2030 20:00,0.232,0,0.5,0.36,0.167,0,0.144,0.07,0.76,0,0.264,0.13,0.76,0,0.534,0.27,0.545,0,0,0.216,0.126,0.42,0,0.518,0.26,0.42,0,0,0.27,0.23,0,0.188,0.09
26/08/2030 21:00,0.232,0,0.5,0.34,0.167,0,0.128,0.06,0.76,0,0.188,0.09,0.76,0,0.588,0.29,0.545,0,0,0.194,0.114,0.42,0,0.414,0.21,0.42,0,0,0.27,0.23,0,0.204,0.1
26/08/2030 22:00,0.232,0,0.5,0.47,0.169,0,0.102,0.05,0.76,0,0.108,0.05,0.76,0,0.35,0.18,0.545,0,0,0.148,0.08,0.42,0,0.292,0.15,0.42,0,0,0.26,0.23,0,0.216,0.11
26/08/2030 23:00,0.232,0.2,0.448,0.3,0.131,0.011,0.082,0.04,0.76,0.1,0.022,0.01,0.76,0,0.198,0.1,0.545,0,0.705,0.1,0.057,0.42,0,0.198,0.1,0.42,0,0,0.21,0.23,0,0.204,0.1
27/08/2030 00:00,0.232,0.4,0.5,0.71,0.108,0.191,0.064,0.03,0.76,0.3,0.014,0.01,0.76,0.117,0.09,0.05,0.545,0.113,0.97,0.072,0.046,0.42,0.1,0.09,0.05,0.42,0.2,0,0.19,0.23,0.1,0.144,0.07
27/08/2030 01:00,0.232,0.5,0.5,1,0.118,0.405,0.072,0.04,0.76,0.4,0.028,0.01,0.76,0.117,0.024,0.01,0.545,0.113,0.97,0.046,0.023,0.42,0.2,0.102,0.05,0.42,0.4,0,0.19,0.23,0.1,0.096,0.05
27/08/2030 02:00,0.232,0.7,0.5,0.97,0.25,0.585,0.03,0.02,0.76,0.5,0.022,0.01,0.76,0.235,0.014,0.01,0.545,0.226,0.97,0.018,0.011,0.42,0.3,0.06,0.03,0.42,0.5,0,0.13,0.23,0.2,0.18,0.09
27/08/2030 03:00,0.232,0.7,0.5,0.9,0.25,0.645,0.012,0.01,0.76,0.6,0.016,0.01,0.76,0.352,0.026,0.01,0.545,0.34,0.97,0.006,0,0.42,0.4,0.036,0.02,0.42,0.6,0,0.1,0.23,0.4,0.156,0.08
27/08/2030 04:00,0.232,0.7,0.5,0.82,0.25,0.679,0.01,0.01,0.76,0.6,0.014,0.01,0.76,0.352,0.034,0.02,0.545,0.34,0.97,0.002,0,0.42,0.4,0.036,0.02,0.42,0.6,0,0.1,0.23,0.5,0.14,0.07
27/08/2030 05:00,0.232,0.7,0.5,0.72,0.249,0.663,0.014,0.01,0.76,0.5,0.018,0.01,0.76,0.352,0.024,0.01,0.545,0.34,0.97,0,0,0.42,0.4,0.042,0.02,0.42,0.6,0,0.1,0.23,0.5,0.18,0.09
27/08/2030 06:00,0.232,0.6,0.5,0.63,0.219,0.626,0.016,0.01,0.76,0.4,0.022,0.01,0.76,0.235,0.014,0.01,0.545,0.34,0.97,0,0,0.42,0.4,0.06,0.03,0.42,0.6,0,0.11,0.23,0.4,0.218,0.11
27/08/2030 07:00,0.232,0.5,0.5,0.53,0.235,0.54,0.022,0.01,0.76,0.3,0.016,0.01,0.76,0.235,0.006,0,0.545,0.34,0.97,0,0,0.42,0.3,0.09,0.05,0.42,0.5,0,0.12,0.23,0.3,0.246,0.12
27/08/2030 08:00,0.232,0.3,0.5,0.43,0.26,0.339,0.038,0.02,0.76,0.1,0.008,0,0.76,0.117,0.002,0,0.545,0.226,0.97,0,0,0.42,0.3,0.12,0.06,0.42,0.3,0,0.14,0.23,0.2,0.236,0.12
27/08/2030 09:00,0.232,0.1,0.5,0.36,0.258,0.239,0.03,0.02,0.76,0,0.028,0.01,0.76,0.117,0.002,0,0.545,0.113,0.97,0,0,0.42,0.2,0.16,0.08,0.42,0.2,0,0.14,0.23,0.1,0.174,0.09
27/08/2030 10:00,0.232,0,0.5,0.36,0.268,0.083,0.032,0.02,0.76,0,0.204,0.1,0.76,0,0.038,0.02,0.545,0,0.97,0,0,0.42,0.1,0.228,0.11,0.42,0.1,0,0.15,0.23,0.1,0.128,0.06
27/08/2030 11:00,0.232,0,0.5,0.53,0.372,0.003,0.084,0.04,0.76,0,0.32,0.16,0.76,0,0.148,0.07,0.545,0,0.97,0,0,0.42,0,0.308,0.15,0.42,0,0,0.17,0.23,0,0.116,0.06
27/08/2030 12:00,0.232,0,0.5,0.53,0.386,0,0.138,0.07,0.76,0,0.334,0.17,0.76,0,0.298,0.15,0.545,0,0.97,0,0,0.42,0,0.378,0.19,0.42,0,0,0.19,0.23,0,0.132,0.07
27/08/2030 13:00,0.232,0,0.5,0.38,0.383,0,0.148,0.07,0.76,0,0.33,0.17,0.76,0,0.438,0.22,0.545,0,0.97,0,0,0.42,0,0.414,0.21,0.42,0,0,0.21,0.23,0,0.156,0.08
27/08/2030 14:00,0.232,0,0.457,0.3,0.384,0,0.136,0.07,0.76,0,0.334,0.17,0.76,0,0.562,0.28,0.545,0,0.302,0,0,0.42,0,0.434,0.22,0.42,0,0,0.18,0.23,0,0.18,0.09
27/08/2030 15:00,0.232,0,0.446,0.3,0.314,0,0.082,0.04,0.76,0,0.334,0.17,0.76,0,0.694,0.35,0.545,0,0.716,0,0,0.42,0,0.436,0.22,0.42,0,0,0.16,0.23,0,0.202,0.1
27/08/2030 16:00,0.232,0,0.446,0.3,0.305,0,0.034,0.02,0.76,0,0.294,0.15,0.76,0,0.544,0.27,0.545,0,0.928,0,0,0.42,0,0.408,0.2,0.42,0,0,0.15,0.23,0,0.222,0.11
27/08/2030 17:00,0.232,0,0.35,0.23,0.191,0,0.016,0.01,0.76,0,0.182,0.09,0.76,0,0.076,0.04,0.545,0,0.553,0,0,0.42,0,0.354,0.18,0.42,0,0,0.13,0.23,0,0.27,0.14
27/08/2030 18:00,0.232,0,0.274,0.18,0.171,0,0.024,0.01,0.76,0,0.138,0.07,0.76,0,0.164,0.08,0.545,0,0.557,0,0,0.42,0,0.278,0.14,0.42,0,0,0.12,0.23,0,0.284,0.14
27/08/2030 19:00,0.232,0,0.412,0.27,0.166,0,0.036,0.02,0.76,0,0.2,0.1,0.76,0,0.4,0.2,0.545,0,0.419,0,0,0.42,0,0.212,0.11,0.42,0,0,0.11,0.23,0,0.316,0.16
27/08/2030 20:00,0.232,0,0.494,0.33,0.147,0,0.04,0.02,0.76,0,0.246,0.12,0.76,0,0.45,0.23,0.545,0,0.28,0.002,0,0.42,0,0.166,0.08,0.42,0,0,0.1,0.23,0,0.312,0.16
27/08/2030 21:00,0.232,0,0.494,0.33,0.161,0,0.016,0.01,0.76,0,0.176,0.09,0.76,0,0.498,0.25,0.545,0,0.379,0.012,0.011,0.42,0,0.128,0.06,0.42,0,0,0.12,0.23,0,0.304,0.15
27/08/2030 22:00,0.232,0,0.392,0.26,0.177,0,0.006,0,0.76,0,0.248,0.12,0.76,0,0.532,0.27,0.545,0,0.374,0.022,0.011,0.42,0,0.124,0.06,0.42,0,0,0.16,0.23,0,0.282,0.14
27/08/2030 23:00,0.232,0.2,0.316,0.21,0.139,0.011,0.006,0,0.76,0.2,0.066,0.03,0.76,0.117,0.26,0.13,0.545,0,0.705,0.036,0.023,0.42,0,0.122,0.06,0.42,0,0,0.19,0.23,0,0.254,0.13
28/08/2030 00:00,0.232,0.4,0.5,0.64,0.168,0.18,0.006,0,0.76,0.3,0.09,0.05,0.76,0.235,0.012,0.01,0.545,0.226,0.97,0.03,0.023,0.42,0.1,0.062,0.03,0.42,0.2,0,0.19,0.23,0.1,0.136,0.07
28/08/2030 01:00,0.232,0.5,0.5,0.9,0.16,0.412,0.006,0,0.76,0.5,0.172,0.09,0.76,0.352,0,0,0.545,0.34,0.97,0.028,0.011,0.42,0.3,0.026,0.01,0.42,0.4,0,0.19,0.23,0.2,0.14,0.07
28/08/2030 02:00,0.232,0.6,0.5,0.78,0.236,0.534,0.004,0,0.76,0.6,0.2,0.1,0.76,0.47,0.024,0.01,0.545,0.453,0.97,0.056,0.034,0.42,0.4,0.002,0,0.42,0.5,0,0.18,0.23,0.3,0.148,0.07
28/08/2030 03:00,0.232,0.7,0.5,0.61,0.334,0.57,0.01,0.01,0.76,0.7,0.21,0.11,0.76,0.47,0.064,0.03,0.545,0.566,0.97,0.082,0.046,0.42,0.5,0,0,0.42,0.5,0,0.16,0.23,0.4,0.142,0.07
28/08/2030 04:00,0.232,0.7,0.5,0.45,0.282,0.608,0.018,0.01,0.76,0.7,0.206,0.1,0.76,0.47,0.1,0.05,0.545,0.679,0.97,0.098,0.057,0.42,0.6,0,0,0.42,0.5,0,0.17,0.23,0.5,0.132,0.07
28/08/2030 05:00,0.232,0.7,0.5,0.34,0.313,0.599,0.042,0.02,0.76,0.6,0.216,0.11,0.76,0.47,0.134,0.07,0.545,0.679,0.97,0.11,0.069,0.42,0.5,0,0,0.42,0.5,0,0.16,0.23,0.5,0.114,0.06
28/08/2030 06:00,0.232,0.6,0.415,0.28,0.462,0.564,0.122,0.06,0.76,0.5,0.172,0.09,0.76,0.47,0.14,0.07,0.545,0.566,0.97,0.102,0.057,0.42,0.5,0,0,0.42,0.5,0,0.15,0.23,0.5,0.084,0.04
28/08/2030 07:00,0.232,0.4,0.355,0.24,0.484,0.479,0.212,0.11,0.76,0.3,0.082,0.04,0.76,0.352,0.07,0.04,0.545,0.453,0.97,0.076,0.046,0.42,0.4,0,0,0.42,0.4,0,0.13,0.23,0.4,0.058,0.03
